1,88,1919145.805883,0.024854,1919145.830099,1919145.921680,1919145.946534
0,91,1919145.882590,0.030127,1919145.882623,1919145.927004,1919145.957130
1,90,1919145.871412,0.040202,1919145.871466,1919145.946558,1919145.986760
0,93,1919145.933402,0.070795,1919145.933458,1919145.957141,1919146.027936
1,96,1919145.983014,0.049566,1919145.983088,1919145.986799,1919146.036364
0,97,1919146.017510,0.068877,1919146.017570,1919146.027960,1919146.096838
1,89,1919145.810346,0.085655,1919145.830108,1919146.036410,1919146.122065
0,99,1919146.063251,0.088904,1919146.063287,1919146.096879,1919146.185783
1,100,1919146.114943,0.068092,1919146.114963,1919146.122106,1919146.190199
0,95,1919145.961453,0.105029,1919145.961519,1919146.185795,1919146.290824
1,98,1919146.018458,0.129765,1919146.027955,1919146.190254,1919146.320020
0,102,1919146.270495,0.034384,1919146.270548,1919146.290836,1919146.325220
0,104,1919146.302475,0.004006,1919146.320143,1919146.325231,1919146.329237
1,103,1919146.297987,0.088601,1919146.298029,1919146.320099,1919146.408700
1,106,1919146.383665,0.013012,1919146.383713,1919146.408804,1919146.421817
1,105,1919146.357425,0.014254,1919146.357478,1919146.421882,1919146.436136
1,107,1919146.408499,0.019053,1919146.408830,1919146.436167,1919146.455220
1,108,1919146.438656,0.013161,1919146.438711,1919146.455296,1919146.468457
0,30,1919144.100965,0.176396,1919144.101016,1919146.329244,1919146.505640
1,109,1919146.448662,0.050130,1919146.448735,1919146.468518,1919146.518648
1,113,1919146.483067,0.006011,1919146.505717,1919146.518722,1919146.524734
0,110,1919146.450624,0.052653,1919146.455313,1919146.505676,1919146.558329
1,112,1919146.474842,0.039495,1919146.505714,1919146.524796,1919146.564291
0,115,1919146.530786,0.029975,1919146.530841,1919146.558371,1919146.588346
1,114,1919146.514833,0.044891,1919146.518763,1919146.564365,1919146.609256
1,116,1919146.603010,0.094090,1919146.603061,1919146.609309,1919146.703399
1,117,1919146.613272,0.000162,1919146.613317,1919146.703443,1919146.703605
1,119,1919146.638136,0.013322,1919146.655078,1919146.703611,1919146.716932
1,121,1919146.711089,0.018189,1919146.711131,1919146.716960,1919146.735150
1,122,1919146.727560,0.010079,1919146.727621,1919146.735179,1919146.745258
0,111,1919146.456961,0.177832,1919146.468542,1919146.588362,1919146.766194
0,123,1919146.758725,0.002086,1919146.758790,1919146.766207,1919146.768293
1,120,1919146.682931,0.032981,1919146.682992,1919146.745284,1919146.778265
0,118,1919146.627547,0.045625,1919146.655060,1919146.768298,1919146.813924
0,125,1919146.796456,0.050756,1919146.796531,1919146.813958,1919146.864715
0,126,1919146.824511,0.010205,1919146.824568,1919146.864729,1919146.874935
0,128,1919146.858683,0.019903,1919146.864739,1919146.874945,1919146.894848
0,129,1919146.891490,0.011296,1919146.891512,1919146.894857,1919146.906153
0,127,1919146.835191,0.049330,1919146.864736,1919146.906159,1919146.955489
1,101,1919146.212063,0.205511,1919146.212115,1919146.778286,1919146.983797
0,130,1919146.925233,0.057721,1919146.925278,1919146.955496,1919147.013216
0,131,1919146.988678,0.014871,1919146.988719,1919147.013228,1919147.028099
0,132,1919147.015159,0.004586,1919147.015203,1919147.028109,1919147.032696
1,124,1919146.783066,0.059534,1919146.783123,1919146.983842,1919147.043376
1,134,1919147.041746,0.004921,1919147.041789,1919147.043439,1919147.048361
1,133,1919147.034176,0.104935,1919147.034220,1919147.048380,1919147.153315
1,138,1919147.122658,0.017011,1919147.122719,1919147.153394,1919147.170404
1,139,1919147.160045,0.010521,1919147.160099,1919147.170491,1919147.181012
1,140,1919147.170057,0.000179,1919147.170517,1919147.181073,1919147.181253
1,137,1919147.095194,0.017039,1919147.115050,1919147.181259,1919147.198297
1,135,1919147.070727,0.022440,1919147.070772,1919147.198320,1919147.220760
1,136,1919147.073691,0.044973,1919147.073745,1919147.220785,1919147.265759
0,94,1919145.952357,0.242864,1919145.952402,1919147.032701,1919147.275566
1,141,1919147.274027,0.020134,1919147.274093,1919147.274144,1919147.294279
0,142,1919147.317974,0.028679,1919147.318027,1919147.318132,1919147.346811
0,144,1919147.402861,0.060045,1919147.402943,1919147.402973,1919147.463018
1,143,1919147.323209,0.125622,1919147.346873,1919147.346930,1919147.472553
0,145,1919147.439093,0.057884,1919147.439194,1919147.463047,1919147.520931
1,146,1919147.442364,0.074422,1919147.442421,1919147.472586,1919147.547007
1,148,1919147.526175,0.011379,1919147.526231,1919147.547077,1919147.558456
1,149,1919147.575703,0.039708,1919147.575780,1919147.575842,1919147.615551
0,147,1919147.454496,0.124010,1919147.454558,1919147.520957,1919147.644967
1,150,1919147.615208,0.117658,1919147.615250,1919147.615617,1919147.733276
0,151,1919147.624044,0.103565,1919147.624095,1919147.644984,1919147.748549
1,153,1919147.701407,0.016004,1919147.726037,1919147.733335,1919147.749339
0,154,1919147.705855,0.033903,1919147.726051,1919147.748558,1919147.782461
1,152,1919147.684158,0.042925,1919147.684203,1919147.749359,1919147.792283
0,156,1919147.771437,0.017199,1919147.771488,1919147.782473,1919147.799672
0,158,1919147.793562,0.007486,1919147.793607,1919147.799683,1919147.807170
1,157,1919147.788577,0.057629,1919147.788627,1919147.792337,1919147.849966
1,159,1919147.826093,0.033905,1919147.826145,1919147.850032,1919147.883937
0,155,1919147.755846,0.094505,1919147.755898,1919147.807176,1919147.901681
0,161,1919147.894747,0.012549,1919147.894798,1919147.901710,1919147.914259
0,162,1919147.899664,0.006463,1919147.901727,1919147.914269,1919147.920733
0,163,1919147.916925,0.022349,1919147.916975,1919147.920758,1919147.943107
1,160,1919147.849211,0.064413,1919147.849262,1919147.883968,1919147.948382
1,165,1919147.930497,0.048656,1919147.943180,1919147.948441,1919147.997097
0,164,1919147.920661,0.134335,1919147.920781,1919147.943135,1919148.077471
1,166,1919147.990300,0.085223,1919147.990366,1919147.997129,1919148.082352
0,169,1919148.065380,0.014981,1919148.077069,1919148.077490,1919148.092471
0,170,1919148.088862,0.003766,1919148.088922,1919148.092485,1919148.096251
1,167,1919148.035661,0.020396,1919148.035725,1919148.082372,1919148.102769
0,172,1919148.095887,0.017003,1919148.095899,1919148.096262,1919148.113265
0,173,1919148.107204,0.004779,1919148.107233,1919148.113277,1919148.118056
1,171,1919148.093011,0.052094,1919148.093032,1919148.102794,1919148.154888
1,175,1919148.131273,0.015426,1919148.131303,1919148.154934,1919148.170360
0,168,1919148.052830,0.053769,1919148.077052,1919148.118063,1919148.171832
1,176,1919148.153211,0.071728,1919148.153279,1919148.170386,1919148.242114
1,177,1919148.180140,0.008556,1919148.180186,1919148.242164,1919148.250719
1,179,1919148.250602,0.011650,1919148.250668,1919148.250733,1919148.262383
0,174,1919148.117303,0.136281,1919148.117330,1919148.171844,1919148.308126
1,178,1919148.196918,0.049130,1919148.197009,1919148.262411,1919148.311541
0,181,1919148.289309,0.025076,1919148.289361,1919148.308159,1919148.333235
1,180,1919148.268859,0.027774,1919148.268941,1919148.311564,1919148.339337
0,182,1919148.333617,0.019727,1919148.333673,1919148.333695,1919148.353423
1,183,1919148.340651,0.050896,1919148.340703,1919148.340743,1919148.391640
0,184,1919148.373351,0.020643,1919148.373401,1919148.373429,1919148.394072
1,185,1919148.478101,0.007313,1919148.478149,1919148.478211,1919148.485525
0,186,1919148.535075,0.000271,1919148.535122,1919148.535162,1919148.535433
0,188,1919148.586549,0.006090,1919148.590064,1919148.590088,1919148.596178
1,187,1919148.548310,0.074447,1919148.548358,1919148.548408,1919148.622855
0,189,1919148.595248,0.063828,1919148.595299,1919148.596210,1919148.660038
1,190,1919148.645430,0.029811,1919148.645476,1919148.645539,1919148.675350
0,191,1919148.646699,0.061535,1919148.660127,1919148.660159,1919148.721693
1,192,1919148.754284,0.032113,1919148.754448,1919148.754506,1919148.786619
0,193,1919148.760250,0.004931,1919148.786741,1919148.786785,1919148.791717
1,194,1919148.810363,0.024136,1919148.810437,1919148.810482,1919148.834618
0,196,1919148.821994,0.007061,1919148.834742,1919148.834773,1919148.841834
0,197,1919148.863410,0.002745,1919148.863489,1919148.863526,1919148.866271
1,195,1919148.812999,0.053519,1919148.834734,1919148.834795,1919148.888314
1,199,1919148.880070,0.029220,1919148.888429,1919148.888440,1919148.917660
0,198,1919148.864763,0.075904,1919148.866337,1919148.866376,1919148.942280
1,201,1919148.912717,0.037740,1919148.917758,1919148.917786,1919148.955527
1,202,1919148.934337,0.022464,1919148.942349,1919148.955603,1919148.978068
0,200,1919148.909535,0.044536,1919148.917751,1919148.942333,1919148.986869
0,204,1919148.966056,0.009306,1919148.978182,1919148.986903,1919148.996209
0,205,1919148.982246,0.037301,1919148.986921,1919148.996248,1919149.033549
0,206,1919149.005778,0.045341,1919149.005831,1919149.033586,1919149.078928
0,208,1919149.036588,0.005203,1919149.075044,1919149.078940,1919149.084149
1,203,1919148.956960,0.109787,1919148.956987,1919148.978148,1919149.087935
0,209,1919149.038411,0.009295,1919149.075059,1919149.084156,1919149.093451
0,210,1919149.102753,0.012776,1919149.102803,1919149.102834,1919149.115611
0,211,1919149.119200,0.017183,1919149.119247,1919149.119285,1919149.136468
1,207,1919149.029924,0.088541,1919149.033606,1919149.087956,1919149.176498
1,213,1919149.174098,0.084345,1919149.176607,1919149.176619,1919149.260965
1,214,1919149.184653,0.001850,1919149.217106,1919149.261007,1919149.262858
0,212,1919149.163041,0.105301,1919149.163088,1919149.163131,1919149.268432
1,217,1919149.243622,0.012488,1919149.243745,1919149.262877,1919149.275365
0,218,1919149.252843,0.047394,1919149.252906,1919149.268446,1919149.315841
1,219,1919149.258370,0.056136,1919149.258428,1919149.275391,1919149.331527
0,221,1919149.299421,0.025640,1919149.299505,1919149.315873,1919149.341513
0,224,1919149.321107,0.008405,1919149.331652,1919149.341524,1919149.349929
0,225,1919149.340140,0.000734,1919149.341584,1919149.349997,1919149.350732
1,223,1919149.314519,0.024368,1919149.315881,1919149.331613,1919149.355986
0,222,1919149.305025,0.028459,1919149.305078,1919149.350739,1919149.379198
0,226,1919149.360410,0.024077,1919149.360485,1919149.379212,1919149.403289
1,220,1919149.261296,0.063552,1919149.261339,1919149.356013,1919149.419565
0,228,1919149.381507,0.052442,1919149.381560,1919149.403334,1919149.455777
1,227,1919149.372384,0.066858,1919149.372453,1919149.419644,1919149.486501
1,231,1919149.438146,0.018695,1919149.455846,1919149.486570,1919149.505265
1,232,1919149.468081,0.000301,1919149.486592,1919149.505347,1919149.505648
0,215,1919149.211567,0.075312,1919149.217128,1919149.455803,1919149.531115
0,234,1919149.513098,0.051458,1919149.513183,1919149.531153,1919149.582611
1,230,1919149.409173,0.082980,1919149.419680,1919149.505659,1919149.588639
0,235,1919149.537216,0.025600,1919149.537292,1919149.582633,1919149.608233
0,238,1919149.607254,0.001672,1919149.607327,1919149.608246,1919149.609918
1,237,1919149.566760,0.056631,1919149.579119,1919149.588664,1919149.645295
0,236,1919149.555503,0.063446,1919149.579080,1919149.609924,1919149.673371
1,240,1919149.613109,0.048242,1919149.613160,1919149.645385,1919149.693627
1,242,1919149.648445,0.000286,1919149.673443,1919149.693700,1919149.693986
1,243,1919149.648491,0.015161,1919149.673446,1919149.693997,1919149.709159
0,241,1919149.618313,0.041947,1919149.645398,1919149.673422,1919149.715369
1,245,1919149.684248,0.020878,1919149.693736,1919149.709188,1919149.730067
1,247,1919149.716775,0.018788,1919149.716829,1919149.730099,1919149.748886
1,248,1919149.743288,0.010306,1919149.743451,1919149.748910,1919149.759216
0,239,1919149.611453,0.057874,1919149.611505,1919149.715382,1919149.773256
1,216,1919149.219014,0.090426,1919149.219078,1919149.759234,1919149.849660
1,251,1919149.845860,0.010605,1919149.845912,1919149.849715,1919149.860320
0,233,1919149.494043,0.092866,1919149.505375,1919149.773273,1919149.866140
1,249,1919149.797410,0.035005,1919149.797461,1919149.860346,1919149.895351
0,250,1919149.801706,0.056297,1919149.839039,1919149.866151,1919149.922448
0,252,1919149.904511,0.061220,1919149.904566,1919149.922476,1919149.983696
1,244,1919149.657606,0.097440,1919149.673447,1919149.895381,1919149.992821
0,253,1919149.917076,0.039637,1919149.922498,1919149.983711,1919150.023349
1,246,1919149.689254,0.105602,1919149.693741,1919149.992844,1919150.098447
1,257,1919150.028201,0.040212,1919150.028244,1919150.098499,1919150.138711
0,229,1919149.389070,0.126031,1919149.403373,1919150.023360,1919150.149391
1,259,1919150.115245,0.045131,1919150.115303,1919150.138774,1919150.183905
0,258,1919150.045262,0.080383,1919150.070053,1919150.149406,1919150.229789
0,261,1919150.184163,0.019618,1919150.184223,1919150.229815,1919150.249434
1,255,1919150.001495,0.130575,1919150.001553,1919150.183928,1919150.314503
1,262,1919150.252864,0.044477,1919150.252917,1919150.314558,1919150.359036
0,254,1919149.967889,0.134770,1919149.967967,1919150.249462,1919150.384233
1,263,1919150.304756,0.071215,1919150.304845,1919150.359098,1919150.430313
0,265,1919150.367558,0.046365,1919150.367611,1919150.384278,1919150.430643
1,266,1919150.375206,0.009133,1919150.384311,1919150.430359,1919150.439492
1,268,1919150.430811,0.054594,1919150.430838,1919150.439500,1919150.494094
0,264,1919150.330190,0.079215,1919150.330248,1919150.430657,1919150.509872
1,269,1919150.482440,0.047335,1919150.482462,1919150.494147,1919150.541483
1,271,1919150.518506,0.008029,1919150.518523,1919150.541551,1919150.549580
1,272,1919150.537858,0.001676,1919150.541568,1919150.549591,1919150.551267
0,270,1919150.495758,0.051867,1919150.495789,1919150.509896,1919150.561763
0,273,1919150.559494,0.036506,1919150.559561,1919150.561773,1919150.598280
0,274,1919150.589686,0.036185,1919150.589699,1919150.598287,1919150.634472
1,267,1919150.391122,0.100156,1919150.426082,1919150.551273,1919150.651429
1,276,1919150.637383,0.002486,1919150.637392,1919150.651484,1919150.653970
0,275,1919150.634386,0.033649,1919150.634394,1919150.634483,1919150.668132
0,277,1919150.655246,0.024279,1919150.655257,1919150.668139,1919150.692418
1,256,1919150.008146,0.135468,1919150.008190,1919150.653976,1919150.789444
1,280,1919150.726650,0.026108,1919150.739015,1919150.789501,1919150.815610
1,285,1919150.793607,0.003858,1919150.793617,1919150.815694,1919150.819553
1,279,1919150.722758,0.026643,1919150.739014,1919150.819565,1919150.846208
1,287,1919150.820732,0.012409,1919150.820754,1919150.846273,1919150.858683
1,283,1919150.755517,0.029597,1919150.755534,1919150.858748,1919150.888345
1,278,1919150.697358,0.030085,1919150.697378,1919150.888400,1919150.918485
1,289,1919150.851929,0.031074,1919150.858768,1919150.918557,1919150.949631
0,260,1919150.157347,0.268009,1919150.157419,1919150.692423,1919150.960433
1,286,1919150.795131,0.045476,1919150.815726,1919150.949693,1919150.995169
0,281,1919150.733749,0.063221,1919150.739016,1919150.960452,1919151.023673
1,292,1919150.976155,0.072839,1919150.976231,1919150.995198,1919151.068037
1,293,1919151.033559,0.038474,1919151.033625,1919151.068115,1919151.106589
0,282,1919150.734194,0.083818,1919150.739017,1919151.023690,1919151.107509
1,295,1919151.049955,0.031384,1919151.068144,1919151.106649,1919151.138033
0,294,1919151.043750,0.032461,1919151.068139,1919151.107524,1919151.139985
1,290,1919150.885425,0.095052,1919150.888403,1919151.138061,1919151.233113
1,299,1919151.221735,0.014892,1919151.221760,1919151.233158,1919151.248051
0,288,1919150.827050,0.128532,1919150.846311,1919151.140000,1919151.268531
1,297,1919151.178744,0.030628,1919151.178756,1919151.248057,1919151.278685
0,298,1919151.183841,0.072717,1919151.220048,1919151.268548,1919151.341265
0,301,1919151.316410,0.025740,1919151.322052,1919151.341276,1919151.367016
0,303,1919151.347075,0.010600,1919151.347124,1919151.367026,1919151.377625
0,304,1919151.371418,0.022323,1919151.371461,1919151.377636,1919151.399959
1,291,1919150.899875,0.148709,1919150.918592,1919151.278707,1919151.427416
0,302,1919151.326497,0.040422,1919151.326549,1919151.399969,1919151.440391
0,307,1919151.420140,0.005814,1919151.427507,1919151.440403,1919151.446217
1,306,1919151.414214,0.046639,1919151.414263,1919151.427489,1919151.474128
1,308,1919151.470289,0.011095,1919151.470358,1919151.474150,1919151.485245
1,309,1919151.481997,0.044909,1919151.482061,1919151.485262,1919151.530172
0,305,1919151.387679,0.124159,1919151.387728,1919151.446224,1919151.570383
1,310,1919151.508013,0.045359,1919151.508087,1919151.530203,1919151.575562
0,312,1919151.537779,0.013895,1919151.537833,1919151.570395,1919151.584290
1,313,1919151.558532,0.021068,1919151.570452,1919151.575616,1919151.596684
0,311,1919151.536247,0.041148,1919151.536321,1919151.584302,1919151.625451
1,315,1919151.559253,0.073633,1919151.570462,1919151.596707,1919151.670340
1,317,1919151.636825,0.029709,1919151.636879,1919151.670419,1919151.700128
0,314,1919151.559016,0.128649,1919151.570459,1919151.625467,1919151.754117
0,320,1919151.683818,0.017328,1919151.700232,1919151.754134,1919151.771462
1,318,1919151.641597,0.079294,1919151.670437,1919151.700205,1919151.779499
0,321,1919151.688052,0.022788,1919151.700237,1919151.771484,1919151.794271
1,322,1919151.741538,0.068844,1919151.741644,1919151.779522,1919151.848367
1,324,1919151.815163,0.006524,1919151.840064,1919151.848420,1919151.854945
1,323,1919151.798995,0.015941,1919151.799057,1919151.854971,1919151.870912
0,316,1919151.582255,0.135357,1919151.582315,1919151.794289,1919151.929646
0,325,1919151.888459,0.048801,1919151.888534,1919151.929669,1919151.978471
1,300,1919151.280539,0.165529,1919151.280601,1919151.870937,1919152.036466
1,331,1919152.008152,0.000698,1919152.020057,1919152.036512,1919152.037210
1,329,1919151.980153,0.009694,1919152.020042,1919152.037216,1919152.046910
1,328,1919151.975574,0.011344,1919151.978530,1919152.046934,1919152.058278
1,330,1919152.004760,0.012910,1919152.020044,1919152.058298,1919152.071208
1,327,1919151.970465,0.016584,1919151.978527,1919152.071233,1919152.087817
1,332,1919152.081558,0.006391,1919152.081615,1919152.087865,1919152.094256
0,326,1919151.938712,0.129207,1919151.938788,1919151.978508,1919152.107715
0,334,1919152.101449,0.005316,1919152.101507,1919152.107777,1919152.113092
1,333,1919152.085952,0.052284,1919152.087880,1919152.094267,1919152.146551
0,319,1919151.658329,0.168604,1919151.670442,1919152.113100,1919152.281703
0,335,1919152.163156,0.003658,1919152.163200,1919152.281726,1919152.285385
0,339,1919152.220853,0.010580,1919152.220875,1919152.285396,1919152.295976
0,337,1919152.199497,0.017349,1919152.205037,1919152.295992,1919152.313341
1,296,1919151.124776,0.170984,1919151.124831,1919152.146577,1919152.317561
0,345,1919152.302273,0.019846,1919152.313355,1919152.313356,1919152.333202
1,340,1919152.241739,0.028268,1919152.241766,1919152.317616,1919152.345884
0,336,1919152.186979,0.034302,1919152.205016,1919152.333218,1919152.367520
1,343,1919152.295733,0.037069,1919152.295745,1919152.345909,1919152.382979
0,346,1919152.332363,0.052024,1919152.332388,1919152.367537,1919152.419560
0,347,1919152.387425,0.002574,1919152.387441,1919152.419581,1919152.422154
1,344,1919152.296653,0.054205,1919152.296662,1919152.383026,1919152.437231
0,341,1919152.242644,0.069996,1919152.242665,1919152.422167,1919152.492163
1,349,1919152.434288,0.057273,1919152.434359,1919152.437283,1919152.494556
0,350,1919152.464321,0.018767,1919152.464378,1919152.492185,1919152.510952
1,348,1919152.397885,0.081311,1919152.419619,1919152.494580,1919152.575892
1,352,1919152.557963,0.010478,1919152.558047,1919152.575940,1919152.586419
1,351,1919152.522990,0.017686,1919152.523067,1919152.586448,1919152.604135
1,353,1919152.599448,0.002746,1919152.599522,1919152.604160,1919152.606906
0,338,1919152.213847,0.121743,1919152.213859,1919152.510968,1919152.632711
0,355,1919152.624577,0.007319,1919152.624622,1919152.632735,1919152.640054
0,356,1919152.631586,0.002990,1919152.632767,1919152.640070,1919152.643061
0,354,1919152.621867,0.008556,1919152.621938,1919152.643068,1919152.651624
1,284,1919150.777375,0.266592,1919150.777389,1919152.606911,1919152.873504
1,366,1919152.871685,0.000840,1919152.871732,1919152.873606,1919152.874446
1,360,1919152.726241,0.009246,1919152.750051,1919152.874459,1919152.883706
1,364,1919152.831318,0.012760,1919152.831400,1919152.883718,1919152.896478
1,359,1919152.710400,0.014851,1919152.750047,1919152.896549,1919152.911400
1,367,1919152.891019,0.021351,1919152.891060,1919152.911407,1919152.932758
0,342,1919152.284702,0.309983,1919152.284745,1919152.651629,1919152.961613
1,361,1919152.748359,0.032347,1919152.750064,1919152.932785,1919152.965132
1,369,1919152.963829,0.018348,1919152.963867,1919152.965202,1919152.983551
0,368,1919152.958060,0.036973,1919152.958103,1919152.961633,1919152.998606
1,363,1919152.812606,0.043644,1919152.812657,1919152.983616,1919153.027260
1,371,1919153.005169,0.015669,1919153.005214,1919153.027324,1919153.042992
0,365,1919152.864006,0.050199,1919152.864056,1919152.998614,1919153.048813
1,372,1919153.019841,0.020240,1919153.019889,1919153.043025,1919153.063266
0,370,1919152.976662,0.051801,1919152.976707,1919153.048821,1919153.100622
1,374,1919153.056271,0.057533,1919153.056314,1919153.063326,1919153.120860
1,376,1919153.064167,0.045910,1919153.100712,1919153.120934,1919153.166845
0,373,1919153.050219,0.071191,1919153.050268,1919153.100671,1919153.171862
1,379,1919153.140426,0.014801,1919153.162117,1919153.166901,1919153.181702
0,380,1919153.147630,0.036117,1919153.162117,1919153.171875,1919153.207992
1,381,1919153.149536,0.047262,1919153.162120,1919153.181724,1919153.228992
0,377,1919153.112007,0.055125,1919153.120961,1919153.208008,1919153.263134
1,383,1919153.223641,0.066732,1919153.223696,1919153.229020,1919153.295752
